symbol	entrez_id
C7ORF22	83605
C20ORF160	140706
IGFBP10	3491
CYR61	3491
CTGF	1490
NOV	4856
WISP1-OT1	8840
WISP1-UT1	8840
WISP1	8840
WISP2	8839
WISP3	8838
CCNA	890
CCNB	891
C14ORF18	57820
BCL1	595
D11S287E	595
PRAD1	595
CCND2-AS2	103752584
CCND2P	895
CCND3P	897
CCNE	898
CCNG	900
CCNJP	100128459
CCNM	81669
CCNU	10309
CNTD2	79935
FAM58A	92002
FAM58B	339521
FAM58BP	339521
FAM58AP1	100421487
FAM58CP	100421487
FAM58DP	100421566
HIVE1	904
C10ORF9	219771
C10ORF21	414194
SCYAR1	1230
CMKBR1	1230
CMKBR2	729230
CMKBR3	1232
CMKBR5	1234
STRL22	1235
CMKBR7	1236
EBI1	1236
CMKBRL2	1237
CMKBR8	1237
GPR28	10803
GPR2	2826
GPR183P1	100133168
C1ORF96	126731
FAM190A	401145
KIAA1128	54462
FAM190B	54462
TRIC5	7203
CCT6	908
CCT6AP1	643253
C21ORF112	10694
CCT8L1	155100
C7ORF28A	51622
C7ORF28B	221960
CD1	909
CD1	910
CD1	911
SRBC	914
T3D	915
LEU1	921
API6	922
CD8	925
CD8B1	926
CD8BP	927
MIC3	928
CD24L1	935
CD24L2	936
CD24L3	937
CD24L4	938
TNFRSF7	939
TNFRSF5	958
HIGM1	959
IMD3	959
TNFSF5	959
MIC4	960
MDU2	960
MDU3	960
MIC10	4179
MCP	4179
MCPL	4182
CD46P	4182
MER6	961
BCM1	962
CDW52	1043
MOX44	963
DAF	1604
LFA3	965
MIC11	966
MIN1	966
MSK21	966
MIN2	966
MIN3	966
MLA1	967
CD27LG	970
TNFSF7	970
DHLAG	972
IGA	973
IGB	974
CD28LG	941
CD28LG1	941
TAPA1	975
ST6	3732
KAI1	3732
CD83P	100128240
CD28LG2	942
MXRA4	22918
C1QR1	22918
MIC2	4267
MIC2L1	83692
MIC2R	401577
NCRNA00103	401577
CXYORF12	401577
CD99L1	401577
IGSF2	9398
CD177P	653579
LY64	4064
MOX1	4345
MOX2	4345
MOX2R	131450
CD3Z	919
CD164L1	57124
PDCD1LG1	29126
CD300LE	342510
CDC18L	990
CDC7L1	8317
DFNB32	8556
CDC20P	157956
CDC25	995
C9ORF17	246184
CDC26P	729948
D0S1430E	996
D17S978E	996
CDC37L1-AS1	101929351
CDC45L2	8318
CDC45L	8318
C1ORF28	79577
HRPT2	79577
HRPT1	79577
C10ORF7	8872
UVO	999
NCAD	1000
CDH12P	1011
CDH14	1013
C20ORF25	64405
DFNB12	64072
USH1D	64072
C10ORF106	102723377
NCRNA00223	102723377
PCDH21	92211
PCDH24	54825
CDH29	389118
MUCDHL	53841
MUPCDH	53841
C15ORF41	84529
C16ORF5	29965
CDIPT-AS1	440356
CDC2	983
CDK4PS	359941
CDK5PS	392265
C20ORF34	51654
MCPH3	55755
CDK7PS	220786
CDK8PS	100419916
CDC2L4	1025
CDC2L3	728642
CDC2L2	728642
CDC2L1	984
CRKRS	51755
CDC2L5	8621
PFTK1	5218
ALS2CR7	65061
PFTK2	65061
PCTK1	5127
PCTK2	5128
PCTK3	5129
CDK11	23097
CDC2L6	23097
CCRK	23552
STK9	6792
CDKN1	1026
BWCR	1028
BWS	1028
CDKN2	1029
MLM	1029
C9ORF53	51198
CDKN2A-AS1	51198
CDKN2BAS	100048912
ARMETL1	441549
C22ORF40	150383
CDR	1038
FBXW10P1	374286
CDRT15P	94158
CDRT15L1	644694
C2ORF27B	408029
C2ORF27AP2	100131855
C2ORF27AP1	100420811
C2ORF27AP3	100420784
CDX3	1045
CDY2	9426
BGP	634
CGM1	1084
CGM7	1089
CEA	1048
NCA	4680
CGM2	1087
CGM6	1088
CGM8	1090
CGM9	1091
CGM10	1092
CEACAM24P	1092
CGM11	1093
CGM12	1085
CGM13	1094
CGM14	1095
CGM15	1096
CGM16	1097
CGM17	1098
CGM18	1086
CEBP	1050
CEBPA-AS1	80054
TCF5	1051
CEBPZ-AS1	100505876
ELA1	1990
ELA3A	10136
ELA3B	23436
CUGBP1	10658
CUGBP2	10659
C10ORF31	414196
TNRC4	11189
BRUNOL4	56853
BRUNOL5	60680
BRUNOL6	60677
CELL	1057
EGFL2	1952
EGFL1	1951
KIAA1199	57214
TMEM2	23670
CCDC84	338657
CCDC84-DT	107984396
CENPC1	1060
CENPC2	1061
CENPC1P1	1061
FSHPRH1	2491
MCPH6	55835
C1ORF155	91687
C22ORF18	79019
C16ORF60	55839
C6ORF139	55166
APITD1	378708
MHF1	378708
APITD1-CORT	100526739
C16ORF56	80152
MLF1IP	79682
PRR6	201161
CENPVP1	389857
CENPVP2	441495
CENPVP3	347549
C6ORF173	387103
STRA13	201254
MHF2	201254
C3ORF34	84984
C16ORF63	123811
FOPNL	123811
TSGA14	95681
FGFR1OP	11116
KIAA1712	80817
C10ORF3	55165
C6ORF182	285753
C10ORF37	221017
C6ORF182P	221017
KIAA0582	23177
C18ORF9	79959
C9ORF81	84131
CCDC41	51134
CCDC41-AS1	144486
CEP83-AS1	144486
CCDC21	64793
C6ORF204	387119
CCDC123	84902
CCDC45	90799
LRRIQ2	79598
KIAA0562	9731
CCDC46	201134
CCDC100	153241
KIAA1377	57562
C14ORF61	145508
C14ORF145	145508
AZI1	22994
KIAA0635	9662
CEP4	9662
C6ORF84	22832
KIAA1009	22832
KIAA0470	9859
KIAA0284	283638
KIAA0470L	645455
CEP170L	645455
CEP2	11190
KIAA1731	85459
KIAA1731NL	100653515
CEECAM1	51148
RP26	375298
LASS1	10715
LASS2	29956
LASS3	204219
LASS4	79603
LASS5	91012
LASS6	253782
COL4A3BP	10087
CES4	51716
CES8	283848
CES7	221223
CETN	1068
CALT	1069
C16ORF80	29105
C3ORF67	200844
C3ORF67-AS1	101929238
CCDC104	112942
C10ORF79	80217
WDR96	80217
WDR52	55779
WDR52-AS1	100874029
CCDC19	25790
C10ORF123	54777
C10ORF124	54777
C10ORF93	54777
C10ORF92	54777
TTC40	54777
CXORF59	286464
CXORF22	286464
CXORF30	286464
CHDC2	286464
WDR16	146845
CCDC11	220136
C12ORF63	144535
C12ORF55	144535
WDR65	149465
C10ORF80	159686
CCDC147	159686
CCDC147-AS1	100505869
CFAP58-AS1	100505869
C20ORF26	26074
CCDC108	255101
C7ORF63	79846
TTC18	118491
CCDC42B	387885
C1ORF222	85452
KIAA1751	85452
C9ORF171	389799
C3ORF15	89876
MAATS1	89876
KIAA1257	57501
CASC1	55259
KIAA1430	57587
C17ORF105	284067
CCDC37	348807
C1ORF192	257177
C9ORF117	286207
C15ORF26	161502
C6ORF165	154313
WDR66	144406
C21ORF48	56683
C21ORF59	56683
LINC00846	110091775
C21ORF77	110091775
C4ORF22	255119
C11ORF70	85016
C21ORF2	755
BFD	629
BF	629
HTX2	55997
DF	1675
PFD	1675
HF	3075
HF1	3075
HF2	3075
HFL1	3078
CFHL1	3078
CFHR1P	3078
HFL2	3078
CFHL1P	3078
HFL3	3080
CFHL2	3080
CFHL3	10878
CFHL4	10877
CFHL5	81494
IF	3426
CFL	1072
CFLP1	142913
CFLL2	391039
CFLP2	391039
CFLL3	100131874
CFLP3	100131874
CFLL4	645980
CFLP4	645980
CFLL1	1074
CFLP5	1074
CFLP6	390996
CASP8AP1	8837
ALS2CR10	65072
PFC	5199
CF	1080
ABCC7	1080
C20ORF189	140871
C6ORF150	115004
MB21D1	115004
CGB	1082
C13ORF8	283489
ZNF828	283489
LINC01578	100507217
C10ORF34	118487
C7ORF17	51142
C9ORF49	645345
CHCHD9	645345
C2ORF9	84269
C22ORF16	400916
CRG	55636
HELSNF1	57680
RAD53	11200
CHEK2L1	100133012
SCG1	1114
CHK	1119
CHKL	1120
CHKB-AS1	100144603
TCD	1121
DXS540	1121
PRSM1	5119
PCOLN3	5119
VPS24	51652
C14ORF123	29082
C20ORF178	128866
C9ORF83	51510
SNF7DC2	51510
CHN	1123
DURS2	1123
C21ORF68	140578
C21ORF39	54075
NCRNA00157	54075
MGC1	91851
CHRNA	1134
EBN	1137
EBN1	1137
CHRNB	1140
ACHRD	1144
ACHRG	1146
PRKRA-AS1	101927027
MCDC1	4166
D4ST1	113189
CHTF8P	677883
C16ORF41	63922
C1ORF77	26097
TCF16	1147
C14ORF52	91612
WDR39	9391
FAM96A	84191
FAM96B	51647
NARFL	64428
C1ORF51	148523
DFNB48	10518
USH1J	10518
FAM92A1	137392
FAM92A	137392
FAM92A2	729073
FAM92A1P1	729073
FAM92A3	403315
FAM92A1P2	403315
FAM92B	339145
CIDECP	152302
MHC2TA	4261
ICK	22858
KIAA1524	57650
KIAA1737	85457
C19ORF23	148046
C10ORF70	55847
ZCD1	55847
ZCD1B	130500
CISD1B	130500
ZCD2	493856
WFS2	493856
MSG1	4435
CKBB	1152
CKLF1	51192
CKMM	1158
CKMT1	548596
CKMT	1159
CKMT1	1159
CKS1BP	317780
CKS1	137529
CKS1A	137529
SFRS16	11129
C14ORF79	122616
CLCA3	9629
NPHL2	1184
NPHL1	1184
C7ORF1	1365
CPETR2	1365
CPETR	1364
CPETR1	1364
AWAL	7122
TMVCF	7122
CEPTRL2	1366
CPETRL2	1366
OTM	5010
DFNB29	23562
SFTPJ	51208
CLDN21	100132463
C3ORF4	56650
CLECSF2	9976
CLECSF1	10143
TNA	7123
CLECSF6	50856
CLECSF11	170482
CLECSF7	170482
CLECSF8	338339
CLECSF9	26253
CLECSF13	165530
CD209L	10332
CD299	10332
LINC01835	102724279
CLECSF5	23601
CLECSF10	93978
CLECSF12	64581
CLECSF13	10462
CLECSF14	10462
SCGF	6320
C14ORF27	161198
KIAA0350	23274
MRCL	348174
MRCL2	497190
MRCL3	283971
NCRNA00083	400797
LINC00083	400797
C2ORF63	130162
CLIC1L	54102
RSN	6249
WBSCR4	7461
CYLN2	7461
WBSCR3	7461
RSNL2	79745
CLK2P	1197
CLLU1OS	574016
BTS	1201
EPMR	2055
C8ORF61	2055
CLCI	1207
CLNS1B	1204
C6ORF127	340204
C6ORF126	389383
USH3	7401
USH3A	7401
RP61	7401
CLRN1OS	116933
TMEM12	119467
CLTCL2	1213
CLTCL	8218
TMEM27	57393
CLI	1191
APOJ	1191
KIAA0664	23277
KIAA0664P1	100418708
KIAA0664P2	100418709
C16ORF67	100132341
KIAA0664P3	100132341
KIAA0664L3	100132341
KIAA0664P4	100418711
KIAA0664P5	100418745
RLBP1L1	157807
C6ORF212	134829
C6ORF213	134829
RLBP1L2	134829
CMAH	8418
C3ORF68	152100
C16ORF61	56942
MTCP1NB	100272147
CMPK	51727
C3ORF26	84319
CKLFSF1	113540
CKLFSF2	146225
CKLFSF3	123920
CKLFSF4	146223
CKLFSF5	116173
CKLFSF6	54918
CKLFSF7	112616
CKLFSF8	152189
KIAA0082	23070
FTSJD2	23070
FTSJD1	55783
C5ORF10	202333
C20ORF152	140894
CNMPD1	140894
DM2	7555
ZNF9	7555
PEPA	55748
C16ORF69	255919
TMEM188	255919
CNCG1	1259
CNCG	1259
CNCA1	1260
CNCA	1260
CNCG3	1261
ACHM2	1261
CNCA2	1262
CNGB2	1262
CNCG2	1258
CNCG3L	1258
ACHM3	54714
ACHM1	54714
RMCH	54714
CNIH	10175
MYETS1	11061
LECT1	11061
CNN2P5	647507
ACDP1	26507
ACDP2	54805
ACDP3	26505
ACDP4	26504
NOT1	23019
NOT2	4848
NOT3	4849
NOT4	4850
CAF1	29883
POP2	9337
RQCD1	9125
C2ORF29	55571
C2ORF24	27013
TMEM4	10330
TNRC5	10695
CNR	1268
C2ORF32	25927
C1ORF71	163882
CNTD	124817
C9ORF101	54875
C9ORF39	54875
TAX	6900
AXT	6900
PANG	5067
NRXN4	8506
CEP1	11064
CEP110	11064
C7ORF44	55744
CCDC56	28958
CHCHD8	51287
C2ORF64	493753
C1ORF31	388753
C1ORF163	65260
SELRC1	65260
C14ORF153	84334
APOPT1	84334
DFNA31	1690
DFNA9	1690
LDLB	9382
LDLC	22796
GOLTC1	10466
COILP	317784
OI4	1278
SEDC	1280
AOM	1280
EDS4A	1281
ASLN	1287
ATS	1287
C9ORF104	414316
DVWA	344875
COL29A1	256076
EBDCT	1294
EBD1	1294
EBR1	1294
C3ORF7	1295
FECD	1296
EDM2	1298
COLL6	1301
DFNA37	1301
DFNA13	1302
DFNB53	1302
COL11A2P	394214
COL12A1L	1303
UND	7373
BPAG2	1308
KNO	80781
C21ORF123	378832
NCRNA00175	378832
ZCCHC23	645078
EMID2	136227
C11ORF92	399948
C11ORF93	120376
GLT25D1	79709
C1ORF17	23127
GLT25D2	23127
LINC01510	100996266
C2ORF5	150684
C10ORF8	23412
C20ORF92	149951
PSACH	1311
EDM1	1311
EPD1	1311
RFWD2	64326
RFWD2P	729391
RFWD2P1	729391
COPB	1315
COPG	22820
C17ORF79	55352
COPS5P	135270
MYEOV2	150678
COPZ	22818
CABC1	56997
ADCK3	56997
ADCK4	79934
C16ORF49	57017
CLPSMCR	27170
CLPSMCR	347720
COX4	1327
COX4P1	122867
COX4L1	122867
COX4L2	84701
COX5BL1	1330
COX5BL2	1331
COX5BL3	1332
COX5BL4	1333
COX5BL5	100288440
COX5BL6	101234262
COX5BL7	1336
COX6A	1337
COX6A1P	1338
COX6B	1340
COX6BP1	140603
COX6BP2	1342
COX6BP3	1343
COX6BP4	100462850
COX7A	1346
COX7A3P	319098
COX7AP1	319098
COX7A3	1348
COX7AP2	1348
COX8	1351
COX8B	404544
COX10AS	100874058
COX10-AS	100874058
COX11P	140468
C12ORF62	84987
C14ORF112	51241
COX17P	81993
FAM36A	116228
FAM36B	100507102
CPA	1357
CPEB2-AS1	441009
C7ORF58	79974
CPHL1	389160
C5ORF42	65250
C1ORF89	79363
RSG1	79363
ACBP	1370
CPS1IT	29034
CPT1	1374
CPT1	1376
GLTPD1	80772
CPXM	56265
KIAA1211	57482
C2ORF55	343990
KIAA1211L	343990
EFCAB4B	84766
EFCAB4A	283229
CRAMP1L	57585
RP12	23418
MRT2A	51185
C1ORF42	54544
RSTS	1387
C5ORF41	153222
CREG	8804
AVSD2	78987
CRHR	1394
S52	51232
AEGL1	167
GAPDL5	7180
TPX1	7180
LCRISP1	83690
LCRISP2	83716
C20ORF155	54675
C1ORF10	49860
CROCCP	392547
CROCCL1	84809
CROCCL2	114819
ISPD	729920
ISPD-AS1	100506025
MECT1	23373
CORD2	1406
PHLL1	1407
CRYA1	1409
CRYA2	1410
CRYB1	1411
CCA2	1415
CRYB2A	1415
CRYB2	1415
CRYB2B	1416
CRYB3	1417
ST4	202
AIM1	202
AIM1L	55057
CRYG1	1418
CRYG2	1419
CRYG3	1420
CRYG4	1421
CRYG5	200575
CCL	200575
CRYGEP1	200575
CRYG6	1423
CRYGFP1	1423
CRYGGP1	1424
CRYG8	1427
NCRNA00169	400508
CSAG3B	102723547
CSAG3A	389903
FMS	1436
CSF2R	1438
IL3RB	1439
CSF2RB2	23772
GCSF	1440
G-CSF	1440
C17ORF33	1440
CD114	1441
CSHP1	1444
METTL12	751071
CASA	1446
CSN1	1446
CSN1S2A	286828
CSN1S2B	100337616
CASB	1447
CSN10	1448
CSNK1A1P	161635
C19ORF34	255193
CSNK2A1P	283106
CSPG4LYP1	114758
CSPG4P1	114758
CSPG4LYP2	84664
CSPG4P2	84664
CSPG4P3	100287261
CSPG4P6Y	100287261
CSPG4P4	100287502
CSPG4P7Y	100287502
AXUD1	64651
C12ORF22	81566
FAM130A1	81566
FAM130A2	80034
CYRP	1465
CSRP2P	1467
CST8L	140880
STF1	1475
STFA	1475
EPM1	1476
STFB	1476
CSTF3-AS1	338739
CT45A4	441519
CXORF48	54967
CXORF61	203413
CTAG	1485
CTAG1	1485
CTAGE3	220112
CTAGE6P	340307
CTAGEP	119437
CTAGE7	119437
CTAGE15P	441294
C4ORF42	92070
CTBP1-AS1	92070
CTBP1-AS2	92070
CTB	1486
C17ORF68	80169
DULLARD	23399
C3ORF8	10217
KIAA0427	9811
CELIAC3	1493
IDDM12	1493
CTNNAP1	1498
CTNNB	1499
C20ORF33	56259
CTNND	1500
CTPS	1503
SH2BP1	9646
CTRB	1504
GSL	5476
PPGB	5476
PLS	1075
PALS	1075
CPSD	1509
CPSB	1512
CTSO2	1513
PYCD	1513
CTSL1	1514
CTSL3	392360
CTSLL	118945
CTSLL1	118945
CTSL1P1	118945
CTSLL2	1517
CTSL1P2	1517
CTSLP5	1517
CTSLL5	1517
CTSL1P5	1517
CTSLP7	1517
CTSLL7	1517
CTSL1P7	1517
CTSLL3	644021
CTSL1P3	644021
CTSLL4	644496
CTSL1P4	644496
CTSLL6	642413
CTSL1P6	642413
CTSL1P8	1518
CTSO1	1519
CTSL2	1515
EMS1	2017
CORTBP2	83992
C7ORF8	83992
ATPBD3	90353
C16ORF84	348180
LINC01314	100996492
MGA1	8029
C10ORF66	79004
KIAA0076	9820
C6ORF82	51596
ACHAP	51596
PSMD5-AS1	253039
CUTL1	1523
CUTL2	23316
CCDC49	54883
SDCCAG10	10283
SCYD1	6376
GPR13	1524
CMKBRL1	1524
MGSA	2919
GRO1	2919
FSP	2919
SCYB1P	50612
CXCL1P	50612
GRO2	2920
GRO3	2921
SCYB5	6374
SCYB6	6372
IL8	3576
CMK	4283
MIG	4283
INP10	3627
SCYB10	3627
SCYB9B	6373
SCYB11	6373
SDF1A	6387
SDF1B	6387
SDF1	6387
SCYB13	10563
SCYB14	9547
CMKAR1	3577
IL8RA	3577
IL8RB	3579
IL8RBP	3580
CXCR2P	3580
GPR9	2833
BLR1	643
CXORF51	100129239
CXORF25	392459
NCRNA00236	392459
CYB5	1528
CYB5P2	100128621
CYB5P3	1531
CYB5P4	1532
CYB5P5	100289051
NQO3A2	51706
DIA1	1727
NCB5OR	51167
CYBASC3	220002
CGD	1536
C17ORF62	79415
CYCSP13	360168
CYC1LP4	360186
CYC1LP5	343727
CYCSP54	360009
CYCSL1	157317
CYLD1	1540
CYP1	1543
GLC3A	1545
C2ORF58	285154
CYP2A3	1548
CYP2B	1555
CYP2B7P1	1556
CYP2C10	1559
CYP2C17	1562
CYP2C	1557
CYP2C62P	107436076
CYP2DL1	1565
CYP2D7P2	1565
CYP2D7BP	1565
CYP2D8P2	1565
CYP2D7AP	1565
CYP2D	1564
CYP2D@	1564
CYP2D7P1	1564
CYP2D7P	1564
CYP2DP1	1568
CYP2D8P1	1568
CYP2E	1571
CYP2F	1572
CYP2F1P	171427
CYP2G1	22952
CYP2G2	83757
CYP2T2P	171523
SPG56	113612
CYP3A3	1576
CYP3A5P1	1578
CYP4A2	1579
LTB4H	4051
C21ORF15	54055
CYP4F3LP	54055
C2ORF14	100132708
CYP4F43P	646802
CYP7	1581
SPG5A	9420
CYP11A	1583
CYP11B	1584
CYP11B	1585
CYP17	1586
CYP17A1OS	102724307
CYP19	1588
CYP21P	1590
CYP21A	1590
CYP21	1589
CYP21B	1589
CYP24	1591
CYP27	1593
VDD1	1594
PDDR	1594
CYP46	10858
CYP51	1595
CYP51P1	83528
CYP51P2	83530
CYP51P3	100422264
C7ORF49	78996
FAM49A	81553
FAM49B	51571
C9ORF169	375791
C5ORF32	84418
PSCD1	9267
PSCD2L	9266
PSCD2	9266
PSCD3	9265
PSCD4	27128
PSCDBP	9595
C2ORF59	112597
NCRNA00152	112597
LINC00152	112597
C21ORF95	116159
C1ORF123	54987
DACH	1602
C6ORF116	168002
RRR1	147906
DAD1L	56286
C11ORF11	747
KIAA0114	57291
SNHG13	57291
DAOAAS	282706
DAOA-AS	282706
DAP3P	359804
MRPS29P2	359774
DARS	1615
DARS-AS1	101928243
WDR69	164781
DAZ	1617
DAZLA	1618
NCRNA00118	138948
DBIL2	1624
DBIL1	1623
D0S117E	1627
C20ORF35	55861
VPRBP	9730
WDR21	26094
WDR21A	26094
WDR21B	285429
WDR21C	138009
WDR22	8816
IQWD1	55827
WDR68	10238
WDR42A	50717
WDR42B	139425
WDR42C	347442
WDR32	79269
WDR23	80344
KIAA1892	25853
WDR40A	25853
WDR40B	139170
WDR40C	340578
WDSOF1	25879
C19ORF72	90379
C4ORF30	54876
C2ORF37	80067
C5ORF20	140947
DCDC5	341019
DFNB66	51473
CDH25	8642
PCDH16	8642
CDH27	54798
PCDH23	54798
DCAMKL1	9201
DCAMKL2	166614
DCAMKL3	85443
SCIDA	64421
TM7SF4	81501
TYRP2	1638
C13ORF17	55208
DCUN1D2-AS2	100874229
C19ORF58	79016
SPG28	80821
SAMWD1	23259
C11ORF82	220042
NTRK4	780
PTK3A	780
NEP	780
CAK	780
EDDR1	780
TIGD1L	414771
DDR1-AS1	414771
TYRO10	4921
NTRKR3	4921
C20ORF116	65992
DDX3YP1	100133180
DDX3YP2	100874489
DDX3YP3	650560
DDX3	1654
DBY	8653
HLR1	1655
G17P1	1655
HLR2	1656
DDX6P	442192
DDX11P	100287029
DDX12	440081
DDX19L	55308
DDX19	11269
DDX39	10212
BAT1	7919
BAT1P1	100048904
BAT1P2	100048923
DECR	1666
DEF1	1667
MRS	1667
DEFA2	1667
DEF3	1668
DEF4	1669
DEF5	1670
DEFA7	724067
DEFB102	1673
DEFB2	1673
DEFB4	1673
DEFB4P	100289462
DEFB3	414325
DEFB103	414325
DEFB104	140596
DEFB105	245908
DEFB106	245909
DEFB107	245910
DEFB108	503694
DEFB108P1	503694
DEFB108P2	503837
DEFB108P3	504185
DEFB108P4	503840
DEFB108P5	100133128
DEFB109	245912
DEFB109P1	245912
DEFB109P1B	641517
DEFB109P3	503838
DEFB109P2	503839
C20ORF63	117285
DEFB120	245932
C20ORF8	81623
C20ORF73	140850
C20ORF87	140881
DEFB130	245940
DEFB131	644414
DEFQ1	170949
DEFT1	170949
C14ORF66	123099
KIAA0141	9812
DEC1	50514
KIAA1608	57706
FAM31B	163486
C1ORF218	163486
FAM31C	79958
KIAA1277	27147
ST5	6764
MYCPBP	10260
KIAA0476	9909
C9ORF55B	55667
C9ORF55	55667
RAB6IP1	23258
FAM116A	201627
FAM116B	414918
FAM45A	404636
FAM45B	55855
FAM45BP	55855
KIAA1147	57189
C10ORF10	11067
DEPDC6	64798
C22ORF14	91319
FAM152B	27351
PPPDE2	27351
C1ORF121	51029
FAM152A	51029
PPPDE1	51029
CCDC67	159989
DGAT	8694
DGCR9	26220
DGCR10	26220
C22ORF12	54487
DAGK	1606
DAGK1	1606
DAGK2	1607
DAGK3	1608
DAGK4	1609
C14ORF159	80017
SLOS	1717
DCE	1718
DHFRP4	200895
DHFRL1	200895
C14ORF167	55449
DHRSXIT1	106478924
DDX8	1659
LKP	1660
DDX9	1660
DDX9P	1661
DHX9P	1661
DDX15	1665
DDX16	8449
DDX29	54505
DDX30	22907
DDX32	55760
DDX33	56919
DDX34	9704
C20ORF15	60625
DDX35	60625
DDX36	170506
DDX37	57647
DDX38	9785
DDX40	79665
DHX40P	107133522
DFNA1	1729
AUNA1	81624
MNG1	23405
DICER1-AS	400242
C20ORF158	11083
DATF1	11083
DIMT1L	27292
TXDI1	1733
TXDI3	1735
C14ORF134	64150
C21ORF106	23181
KIAA0934	22982
C10ORF108	414235
PRR26	414235
FAM69A	388650
FAM69B	138311
C18ORF51	125704
FAM69C	125704
C3ORF58	205428
CXORF36	79742
ARHI	9077
KIAA1008	22894
FAM6A	129563
FAM6B	282697
DIS3L2P	282697
LINC00594	85455
C15ORF36	85455
PTCHD2	57540
DKC	1736
DKKL2	128848
DLTA	1737
LAD	1738
GCSL	1738
DLB1	10301
BCMS	10301
DLB2	8847
BCMSUN	8847
RFP2OS	8847
BCMSUNL	79469
DLG2AS	100302690
DLG2-AS	100302690
ERICH1-AS1	9228
C8ORF68	9228
DLG7	9787
EGFL9	65989
DLTS	1743
DLSTP	1744
DLX2-AS1	104326193
DLX7	1748
DLX9	1748
NCRNA00212	285987
C9ORF123	90871
TMEM261	90871
TMEM261P1	100289059
ATP5SL	55101
ATP5S	27109
DMBT1P1	375940
OTX3	127343
MRX85	1756
DM1	1760
DM	1760
DMRTA3	58524
EPB49	2039
DNA2L	1763
LRRC50	123872
C14ORF104	55172
C19ORF51	352909
CILD2	352909
DYX1C1	161582
DYX1C1-CCPG1	100533483
HEATR2	54919
CXORF41	139212
PIH1D3	139212
DNHD3	146754
DNHL1	1768
DNAH17L	1770
DNHD2	201625
DNAH12L	201625
DNAH7L	201625
C1ORF67	127602
DNAHL1	8632
WDR63	126820
WDR78	79819
HSJ2	3301
TID1	9093
HSPF1	3337
DNAJB1P	171221
HSJ1	3300
DNAJB5-AS1	101926900
LGMD1D	10049
MDG1	4189
ZRF1	27000
PRKRI	5611
DNAJC3-AS1	100289274
HSPF2	3338
CLN4	80331
TTC2	7266
C10ORF103	414245
DNAJD1	29103
ZCSL3	120526
DPH4	120526
RBJ	51277
C21ORF55	54943
WBSCR18	84277
C14ORF168	83544
DNL1	1773
DNL1L	1774
DNL	1777
DNL2	1777
DHCD1	144132
C11ORF47	144132
DNHD1L	144132
CCDC35	144132
C9ORF151	728489
DNM	1759
DNM1DN5	728770
DNM1DN9@	400403
DNM1DN9	400403
DNM1DN17	100131084
DNM1DN18	387553
DNM1DN19	387554
DNM1DN15@	100216505
DNM1DN15@	100216506
DNM1DN16@	100216507
DNM1DN16@	100216514
DNM1DN3@	100132031
DNM1DN3@	100132204
DNM1DN3@	728388
DNM1DN4@	728388
DNM1DN4@	644153
DNM1DN4@	100132100
DNM1DN7@	554175
DNM1DN8@	729809
DNM1DN8@	100128285
DNM1DN8@	100216515
DNM1DN10@	100216516
DNM1DN10@	100216517
DNM1P42	100216517
DNM1DN11@	100216517
DNM1DN11@	100216518
DNM1DN11@	400433
DNM1DN11@	440299
DNM1DN11@	100216466
DNM1DN11@	440303
DNM1DN12@	100216542
DNM1DN14@	196968
C15ORF51	196968
DNM1DN14@	100216544
DNM3-AS1	100628315
NCRNA00093	100188954
DNMT	1786
C6ORF108	10591
C20ORF167	116092
DOC2BL	8447
C9ORF66	157983
DOCK9-AS2	100861541
HLRC1	83475
C20ORF180	55816
DOK5L	220164
C4ORF25	285489
TMEM15	22845
C21ORF60	29980
KIAA1117	23033
DOPEY1	23033
C21ORF5	9980
DOPEY2	9980
DPAGT2	1798
DPAGT	1798
REQ	5977
DPH2L	1801
DPH2L1	1801
DPH2L2	1802
ZCSL2	285381
C20ORF143	100132911
ZCSL1	100132911
DPH3B	100132911
ATPBD4	89978
ATPBD4-AS1	100507466
DPH6-AS1	100507466
C9ORF112	92715
WDR85	92715
CD26	1803
ADCP2	1803
TMEM77	128338
C1ORF187	374946
C2ORF39	92749
CCDC164	92749
LRRC48	83450
C16ORF50	84229
CCDC135	84229
DRD1L2	1816
NEDD3	4733
PRRXL1	644168
C22ORF43	51233
RNASEN	29102
DSC4	1825
C21ORF65	84677
SART2	29940
C18ORF4	92126
DSG	1828
C20ORF172	79980
DFNA39	1834
DGI1	1834
BPAG1	667
RIPK5	25778
SPG23	25778
C20ORF88	92675
C14ORF126	112487
LINC00883	344595
DUS2L	54920
PTPN10	1843
VHR	1845
DUSP5P	574029
C11ORF81	1850
DUSP8P	441554
DUSP8P3	441554
DUSPP	441554
DUSP8P4	728657
C20ORF57	128853
DUPD1	338599
DUTL	548637
DUX2	26583
LINC01296	503638
DVL1L1	8215
DOM3Z	1797
C18ORF26	284254
DNECL	1778
DNCL	1778
DNCH1	1778
DNCI1	1780
DNCI2	1781
DNCLI1	51143
DNCLI2	1783
DNCH2	79659
WDR60	55112
WDR34	89891
DNCL1	8655
DNCL1P1	246720
DNCL1P2	731308
DNCL2A	83658
DNCL2B	83657
TCTEL1	6993
TCTE3	6991
TCTEX1D2	255758
TCTE1L	6990
TCTE1P	170554
TCTEX1D4	343521
TCTEX1D1	200132
DYRK1	1859
DYRK	1859
MNBH	1859
LGMD2B	8291
C20ORF84	55184
