entrez_id	symbol	chromosome	cytoband	type	synonyms	hgnc_id	ensembl_id	
9751	SNPH	20	20p13	protein-coding	bA314N13.5	HGNC:15931	ENSG00000101298	
9750	RIPOR2	6	6p22.3	protein-coding	C6orf32|FAM65B|KIAA0386|DIFF48|MYONAP	HGNC:13872	ENSG00000111913	
9759	HDAC4	2	2q37.3	protein-coding	BDMR|KIAA0288|HDAC-A|HDACA|HD4|HA6116|HDAC-4	HGNC:14063	ENSG00000068024	
9758	FRMPD4	X	Xp22.2	protein-coding	PDZK10|PDZD10|KIAA0316	HGNC:29007	ENSG00000169933	
24146	CLDN15	7	7q22.1	protein-coding		HGNC:2036	ENSG00000106404	
24147	FJX1	11	11p13	protein-coding	FLJ22416|FLJ25593	HGNC:17166	ENSG00000179431	
24144	TFIP11	22	22q12.1	protein-coding	TIP39|DKFZP434B194|Spp382	HGNC:17165	ENSG00000100109	
24145	PANX1	11	11q21	protein-coding	MRS1|UNQ2529|PX1	HGNC:8599	ENSG00000110218	
100873918	MME-AS1	3	3q25.2	ncRNA		HGNC:40376	ENSG00000240666	
100873919	NDP-AS1	X	Xp11.3	ncRNA		HGNC:40395	ENSG00000236276	
24140	FTSJ1	X	Xp11.23	protein-coding	MRX9|MRX44|JM23|CDLIV|SPB1|TRM7|TRMT7	HGNC:13254	ENSG00000068438	
24141	LAMP5	20	20p12.2	protein-coding	C20orf103|dJ1119D9.3|BAD-LAMP|UNC-46	HGNC:16097	ENSG00000125869	
100873914	DUTP8	4	4q23	pseudogene		HGNC:39521	ENSG00000214904	
100873916	DMD-AS3	X	Xp21.1	ncRNA		HGNC:40185	ENSG00000236828	
100873917	LPP-AS1	3	3q28	ncRNA		HGNC:40346	ENSG00000224563	
100873910	DUTP4	X	Xq28	pseudogene		HGNC:39517	ENSG00000229829	
100873911	DUTP5	6	6q14.3	pseudogene		HGNC:39518	ENSG00000216439	
100873912	DUTP6	1	1q24.1	pseudogene		HGNC:39519	ENSG00000225171	
100873913	DUTP7	4	4q12	pseudogene		HGNC:39520	ENSG00000250473	
106480062	RNU6-1128P	22	22q12.2	pseudogene		HGNC:48091	ENSG00000199695	
101927126	GTF2IP7	7	7q11.23	pseudogene		HGNC:51720	ENSG00000227038	
101927124	HEATR5A-DT	14	14q12	ncRNA		HGNC:55552	ENSG00000250365	
101927125	ELFN1-AS1	7	7p22.3	ncRNA	MYCLo-2	HGNC:39071	ENSG00000236081	
101927123	LINC02016	3	3q21.3	ncRNA		HGNC:52851	ENSG00000244215	
101927120	LINC02735	11	11q12.1	ncRNA		HGNC:54252	ENSG00000255433	
339192	FMNL1-DT	17	17q21.31	ncRNA	CTD-2020K17.1|LOC339192	HGNC:55311	ENSG00000267121	
101927129	LINC01580	15	15q26.2	ncRNA		HGNC:51414	ENSG00000258785	
100499483	CCDC180	9	9q22.33	protein-coding	KIAA1529|C9orf174|DKFZp434I2420|BDAG1|FAP76|CFAP76	HGNC:29303	ENSG00000197816	
100499481	MED13P1	Y	Yq11.221	pseudogene		HGNC:38733	ENSG00000236131	
100499484	SUGT1P4-STRA6LP	9	9q22.33	other		HGNC:53834	ENSG00000254876	
344729	OR7E140P	12	12p13.31	pseudogene		HGNC:19561	ENSG00000238152	
146861	SLC35G3	17	17q12	protein-coding	TMEM21A|AMAC1|FLJ40154	HGNC:26848	ENSG00000164729	
100499489	LINC03027	10	10p12.2	ncRNA		HGNC:48681		
100533719	ANKRD20A14P	1	1q21.1	pseudogene		HGNC:43605		
100533718	BCAR1P2	15	15q11.2	pseudogene		HGNC:51326	ENSG00000258771	
100533714	DDX43P2	7	7p12.2	pseudogene		HGNC:50781	ENSG00000270763	
100533717	BCAR1P1	15	15q11.1	pseudogene		HGNC:51325	ENSG00000258397	
147199	SCGB1C1	11	11p15.5	protein-coding	RYD5	HGNC:18394	ENSG00000188076	
100533711	CKAP2LP1	20	20p13	pseudogene		HGNC:54420	ENSG00000271461	
100533713	ELL2P3	13	13q21.33	pseudogene		HGNC:39345	ENSG00000234765	
100533712	MDM4P1	X	Xp22.13	pseudogene		HGNC:54898	ENSG00000225066	
346389	MACC1	7	7p21.1	protein-coding	7A5|SH3BP4L	HGNC:30215	ENSG00000183742	
692072	SNORD5	11	11q21	snoRNA	mgh28S-2410	HGNC:32702	ENSG00000239195	
692073	SNORA16A	1	1p35.3	snoRNA	ACA16	HGNC:32605	ENSG00000274582	
692076	SNORD7	17	17q12	snoRNA	Z30|mgU6-47	HGNC:32704	ENSG00000207297	
692075	SNORD6	11	11q21	snoRNA	mgh28S-2412	HGNC:32703	ENSG00000202314	
643790	HMGN1P38	15	15q26.1	pseudogene		HGNC:39422	ENSG00000253954	
442158	RPS26P29	6	6p24.3	pseudogene		HGNC:36456	ENSG00000219993	
442156	PKMP5	6	6p25.1	pseudogene		HGNC:44247	ENSG00000215057	
442157	HNRNPLP1	6	6p24.3	pseudogene		HGNC:48748	ENSG00000233503	
442155	TFB2MP1	6	6p25.1	pseudogene		HGNC:56898	ENSG00000220685	
442153	PSMC1P11	6	6p25.1	pseudogene		HGNC:39786	ENSG00000217385	
645560	ATP5F1CP1	14	14q22.2	pseudogene	ATP5CL2|ATP5C2|ATP5C1P1	HGNC:834	ENSG00000224004	
108783654	HSD17B1-AS1	17	17q21.2	ncRNA		HGNC:55314	ENSG00000266962	
100420273	RAD54L2P1	19	19p12	pseudogene		HGNC:54570	ENSG00000269316	
100420275	PRELID3BP4	5	5p12	pseudogene		HGNC:49066	ENSG00000251163	
100420277	PRELID3BP9	5	5q32	pseudogene		HGNC:49071		
7566	ZNF18	17	17p12	protein-coding	ZKSCAN6|KOX11|HDSG1|Zfp535|ZNF535|ZSCAN38	HGNC:12969	ENSG00000154957	
112163614	MTND5P44	8	8q13.2	pseudogene		HGNC:52323		
100128312	SLC25A6P6	6	6q13	pseudogene		HGNC:43855	ENSG00000218870	
100128318	RPL26P17	4	4q21.1	pseudogene		HGNC:35662		
10251	SPRY3	X	Xq28 and Yq12	protein-coding	HSPRY3	HGNC:11271	ENSG00000168939	
388132	RPL17P5	1	1p22.3	pseudogene		HGNC:35491	ENSG00000230721	
7565	ZNF17	19	19q13.43	protein-coding	HPF3|KOX10|KIAA1947|FLJ40864|FLJ46058|FLJ46615	HGNC:12958	ENSG00000186272	
127460873	COX7CP4	10	10q22.1	pseudogene		HGNC:56512	ENSG00000230609	
101060040	CHCHD2P11	13	13q14.11	pseudogene		HGNC:49029	ENSG00000270809	
170688	NUDT4P2	1	1q21.1	pseudogene		HGNC:18013	ENSG00000271121	
170689	ADAMTS15	11	11q24.3	protein-coding		HGNC:16305	ENSG00000166106	
101060045	PCBP2P1	21	21q22.2	pseudogene		HGNC:8649	ENSG00000235701	
170685	NUDT10	X	Xp11.22	protein-coding	DIPP3a|hDIPP3alpha	HGNC:17621	ENSG00000122824	
345895	RSPH4A	6	6q22.1	protein-coding	RSHL3|dJ412I7.1|FLJ37974|RSPH6B|CILD11	HGNC:21558	ENSG00000111834	
7561	ZNF14	19	19p13.11	protein-coding	KOX6|GIOT-4	HGNC:12924	ENSG00000105708	
170680	PSORS1C2	6	6p21.33	protein-coding	C6orf17|SPR1	HGNC:17199	ENSG00000204538	
144423	GLT1D1	12	12q24.33	protein-coding	FLJ31978	HGNC:26483	ENSG00000151948	
339442	LINC01343	1	1p34.3	ncRNA		HGNC:50553	ENSG00000237290	
91219	ABHD17AP5	22	22q11.22	pseudogene	FAM108A6|FAM108A6P	HGNC:34043	ENSG00000263366	
115273	RAB42	1	1p35.3	protein-coding	MGC45806	HGNC:28702	ENSG00000188060	
339448	C1orf174	1	1p36.32	protein-coding	RP13-531C17.2	HGNC:27915	ENSG00000198912	
100421637	ACSL3P1	3	3q22.1	pseudogene		HGNC:56529	ENSG00000244062	
100421634	CUBNP3	10	10q11.21	pseudogene		HGNC:44985	ENSG00000235690	
145773	FAM81A	15	15q22.2	protein-coding	MGC26690	HGNC:28379	ENSG00000157470	
100421632	THRAP3P2	15	15q26.1	pseudogene		HGNC:54830	ENSG00000259057	
100421633	WARS2P1	10	10q23.1	pseudogene		HGNC:45116	ENSG00000227209	
100421638	CTAGE13P	6	6q27	pseudogene		HGNC:37298	ENSG00000230711	
23266	ADGRL2	1	1p31.1	protein-coding	LPHH1|LPHN2|KIAA0786|LEC1|CIRL2	HGNC:18582	ENSG00000117114	
23264	ZC3H7B	22	22q13.2	protein-coding	RoXaN|FLJ13787|DKFZp434K0920|KIAA1031	HGNC:30869	ENSG00000100403	
23265	EXOC7	17	17q25.1	protein-coding	EXO70|KIAA1067|YJL085W|Exo70p|BLOM4	HGNC:23214	ENSG00000182473	
132660	LIN54	4	4q21.22	protein-coding	MIP120|DKFZp686L1814|JC8.6|CXCDC1|TCX1	HGNC:25397	ENSG00000189308	
23263	MCF2L	13	13q34	protein-coding	KIAA0362|DBS|OST|ARHGEF14	HGNC:14576	ENSG00000126217	
23261	CAMTA1	1	1p36.31-p36.23	protein-coding	KIAA0833	HGNC:18806	ENSG00000171735	
23268	DNMBP	10	10q24.2	protein-coding	KIAA1010|Tuba|ARHGEF36	HGNC:30373	ENSG00000107554	
23269	MGA	15	15q15	protein-coding	KIAA0518|MAD5|MXD5|FLJ12634	HGNC:14010	ENSG00000174197	
102724940	LINC02128	16	16q12.1	ncRNA	LINC02187	HGNC:52986	ENSG00000261241	
644214	PHB1P11	1	1q41	pseudogene	PHBP11	HGNC:39290	ENSG00000227621	
643246	MAP1LC3B2	12	12q24.22	protein-coding	ATG8G	HGNC:34390	ENSG00000258102	
644213	GAPDHP32	1	1p12	pseudogene		HGNC:37784	ENSG00000226443	
643244	RDXP1	11	11p15.4	pseudogene		HGNC:9945	ENSG00000255387	
106481102	RN7SL655P	5	5q33.2	pseudogene		HGNC:46671	ENSG00000241963	
106481103	RN7SL663P	19	19q13.13	pseudogene		HGNC:46679	ENSG00000275132	
9252	RPS6KA5	14	14q32.11	protein-coding	MSK1|RLPK	HGNC:10434	ENSG00000100784	
106481105	RN7SL670P	2	2q33.2	pseudogene		HGNC:46686	ENSG00000264041	
392358	RPS6P13	9	9q21.33	pseudogene		HGNC:35772		
128859	BPIFB6	20	20q11.21	protein-coding	BPIL3|LPLUNC6	HGNC:16504	ENSG00000167104	
392350	BTF3P4	9	9q21.13	pseudogene		HGNC:38566	ENSG00000224820	
392352	PPIAP87	9	9q21.13	pseudogene		HGNC:53711	ENSG00000219149	
100287647	PCMTD1P2	16	16p11.2	pseudogene		HGNC:38805	ENSG00000260087	
128853	DUSP15	20	20q11.21	protein-coding	C20orf57|bA243J16.6|VHY|FLJ20645|bA243J16.5	HGNC:16236	ENSG00000149599	
448835	LCE6A	1	1q21.3	protein-coding	C1orf44	HGNC:31824	ENSG00000235942	
448834	KPRP	1	1q21.3	protein-coding	C1orf45	HGNC:31823	ENSG00000203786	
10254	STAM2	2	2q23.3	protein-coding	Hbp	HGNC:11358	ENSG00000115145	
6779	STATH	4	4q13.3	protein-coding	STR	HGNC:11369	ENSG00000126549	
448831	FRG2	4	4q35.2	protein-coding	FRG2A	HGNC:19136	ENSG00000205097	
6774	STAT3	17	17q21.2	protein-coding	APRF	HGNC:11364	ENSG00000168610	
6775	STAT4	2	2q32.2-q32.3	protein-coding		HGNC:11365	ENSG00000138378	
6776	STAT5A	17	17q21.2	protein-coding	STAT5	HGNC:11366	ENSG00000126561	
6777	STAT5B	17	17q21.2	protein-coding		HGNC:11367	ENSG00000173757	
6770	STAR	8	8p11.23	protein-coding	STARD1	HGNC:11359	ENSG00000147465	
6771	STARP1	13	13q21.32	pseudogene	STARD1P1	HGNC:11360	ENSG00000214266	
6772	STAT1	2	2q32.2	protein-coding	STAT91|ISGF-3	HGNC:11362	ENSG00000115415	
6773	STAT2	12	12q13.3	protein-coding	STAT113	HGNC:11363	ENSG00000170581	
92745	SLC38A5	X	Xp11.23	protein-coding	SN2|JM24|SNAT5	HGNC:18070	ENSG00000017483	
92747	BPIFB1	20	20q11.21	protein-coding	C20orf114|dJ1187J4.1|MGC14597|bA49G10.6|LPLUNC1|VEMSGP	HGNC:16108	ENSG00000125999	
92749	DRC1	2	2p23.3	protein-coding	C2orf39|CCDC164|MGC16372|FLJ32660|CILD21	HGNC:24245	ENSG00000157856	
402036	LOC402036	22	22q11.21	protein-coding				
100419756	ZNF968P	6	6p22.1	pseudogene		HGNC:44091		
100288378	LRRC34P1	12	12p12.1	pseudogene		HGNC:49887	ENSG00000256371	
100419750	DTWD1P2	3	3q25.31	pseudogene		HGNC:56551	ENSG00000243518	
100419751	ZNF587P1	3	3p23	pseudogene		HGNC:42438	ENSG00000223965	
201895	SMIM14	4	4p14	protein-coding	C4orf34|FLJ13289	HGNC:27321	ENSG00000163683	
100419758	PKMP3	6	6q14.3	pseudogene		HGNC:44245	ENSG00000220563	
399520	TIMM8AP1	2	2q24.2	pseudogene	TIMM8AP|DDPP	HGNC:17802	ENSG00000231445	
326594	MORF4L1P2	12	12p13.2	pseudogene	MORF4LP2	HGNC:20401		
326596	MAD2L1P1	14	14q23.1	pseudogene	MAD2L1P	HGNC:20019	ENSG00000258445	
326591	MORF4L1P1	1	1q41	pseudogene	MORF4LP1|MRG1	HGNC:20400	ENSG00000218283	
326590	SSX17P	X	Xp11.23	pseudogene	SSXP7|psiSSX7	HGNC:30644		
326593	MORF4L1P3	11	11p15.2	pseudogene	MORF4LP3|MRG11	HGNC:20402	ENSG00000255040	
100507251	CICP6	3	3q29	pseudogene		HGNC:37755	ENSG00000230304	
100507250	NUP107-DT	12	12q15	ncRNA		HGNC:55587	ENSG00000247363	
100507257	MEG9	14	14q32.31	ncRNA	LINC00584	HGNC:43874	ENSG00000223403	
100507254	LINC01013	6	6q23.2	ncRNA	LINC02921|AERRIE|LINC01013ORF	HGNC:48987	ENSG00000228495	
219874	OR6T1	11	11q24.1	protein-coding		HGNC:14848	ENSG00000181499	
100506122	LINC02431	4	4q34.1	ncRNA		HGNC:53362	ENSG00000248872	
100506123	APPAT	2	2q11.2	ncRNA	LINC02969|AC092683.1	HGNC:56009	ENSG00000230606	
376844	SDC4P	22	22q12.2	pseudogene		HGNC:18903	ENSG00000214161	
100506126	LINC00867	10	10q26.11	ncRNA		HGNC:45265	ENSG00000232139	
100506127	GVQW3	11	11q13.5	protein-coding		HGNC:51239	ENSG00000179240	
140850	DEFB127	20	20p13	protein-coding	C20orf73|bA530N10.2|DEF-27	HGNC:16206	ENSG00000088782	
100506125	ADCY6-DT	12	12q13.12	ncRNA	LOC100506125	HGNC:53332	ENSG00000257660	
121549	ASCL4	12	12q23.3	protein-coding	HASH4|bHLHa44	HGNC:24311	ENSG00000187855	
101928069	DPP3-DT	11	11q13.2	ncRNA		HGNC:55494	ENSG00000255517	
440446	LINC02072	17	17q21.33	ncRNA		HGNC:52918		
440447	RPS2P27	4	4q28.3	pseudogene		HGNC:36876		
1670	DEFA5	8	8p23.1	protein-coding	DEF5|HD-5	HGNC:2764	ENSG00000164816	
653115	HNRNPA3P6	3	3p12.3	pseudogene		HGNC:48495	ENSG00000213300	
653113	FAM86FP	12	12p13.31	pseudogene		HGNC:42357	ENSG00000164845	
127379714	ZFAND2AP1	3	3q13.13	pseudogene		HGNC:56472	ENSG00000243945	
105379197	PDZPH1P	5	5q21.2	pseudogene		HGNC:51488	ENSG00000226926	
105369996	LINC02459	12	12q24.21	ncRNA		HGNC:53395	ENSG00000257476	
81993	COX17P1	13	13q14.13	pseudogene	COX17P	HGNC:24341	ENSG00000205105	
127379716	VAMP1-AS1	12	12p13.31	ncRNA		HGNC:56361	ENSG00000276718	
135946	OR6B1	7	7q35	protein-coding	OR7-3	HGNC:8354	ENSG00000221813	
135941	OR2A14	7	7q35	protein-coding	OR2A14P|OR2A6|OST182	HGNC:15084	ENSG00000221938	
135942	OR2A15P	7	7q35	pseudogene	OR2A28P	HGNC:15085	ENSG00000239981	
135948	OR2F2	7	7q35	protein-coding	OR7-1	HGNC:8247	ENSG00000221910	
391112	OR6Y1	1	1q23.1	protein-coding	OR6Y2	HGNC:14823	ENSG00000197532	
391110	OR10R3P	1	1q23.1	pseudogene		HGNC:14829	ENSG00000198703	
391117	OR10J2P	1	1q23.2	pseudogene		HGNC:14991	ENSG00000248642	
391115	OR6K5P	1	1q23.1	pseudogene		HGNC:15032	ENSG00000226949	
100289028	BNIP3P4	9	9q13	pseudogene		HGNC:39657	ENSG00000271225	
100289027	CDK2AP2P1	9	9p11.2	pseudogene		HGNC:38492	ENSG00000278647	
5055	SERPINB2	18	18q21.33-q22.1	protein-coding	PLANH2|PAI2|HsT1201|PAI-2	HGNC:8584	ENSG00000197632	
391119	OR10J7P	1	1q23.2	pseudogene		HGNC:19637	ENSG00000248442	
5050	PAFAH1B3	19	19q13.1	protein-coding		HGNC:8576	ENSG00000079462	
5051	PAFAH2	1	1p36.11	protein-coding	HSD-PLA2	HGNC:8579	ENSG00000158006	
5052	PRDX1	1	1p34.1	protein-coding	PAGA|NKEFA	HGNC:9352	ENSG00000117450	
5053	PAH	12	12q23.2	protein-coding	PH	HGNC:8582	ENSG00000171759	
64902	AGXT2	5	5p13.2	protein-coding	AGT2	HGNC:14412	ENSG00000113492	
390860	RPLP0P12	18	18q21.32	pseudogene		HGNC:55907	ENSG00000267669	
112268223	CDC42-AS1	1	1p36.12	ncRNA		HGNC:54314	ENSG00000285752	
285796	PACRG-AS1	6	6q26	ncRNA		HGNC:27772	ENSG00000281692	
64901	RANBP17	5	5q35.1	protein-coding		HGNC:14428	ENSG00000204764	
400506	KNOP1	16	16p12.3	protein-coding	C16orf88|101F10.1|FAM191A|TSG118	HGNC:34404	ENSG00000103550	
126370	OR1I1	19	19p13.1	protein-coding	OR1I1P|OR19-20|OR1I1Q	HGNC:8207	ENSG00000094661	
400500	BCAR4	16	16p13.13	ncRNA		HGNC:22170	ENSG00000262117	
400508	ABCA15P	16	16p12.2	pseudogene	NCRNA00169|CRYM-AS1|FLJ41766	HGNC:34405	ENSG00000189149	
107075184	MTCO3P28	4	4q13.1	pseudogene		HGNC:52131	ENSG00000248328	
100861518	P4HA2-AS1	5	5q31.1	ncRNA		HGNC:43560	ENSG00000237714	
646960	PRSS56	2	2q37.1	protein-coding		HGNC:39433	ENSG00000237412	
117134595	SCYGR9	2	2q36.3	protein-coding	KRTAP28p1|KRTAP28-9	HGNC:34219	ENSG00000285843	
146456	TMED6	16	16q22.1	protein-coding	MGC23911|p24gamma5|p24g5	HGNC:28331	ENSG00000157315	
106632258	RNA18S2	14	14p12	rRNA		HGNC:44279		
106632259	RNA18S1	13	13p12	rRNA		HGNC:44278		
100419868	ZNF33BP1	10	10p11.21	pseudogene		HGNC:44975	ENSG00000225192	
100505648	RAD51-AS1	15	15q15.1	ncRNA	TODRA	HGNC:48621	ENSG00000245849	
100861514	ELMO1-AS1	7	7p14.2	ncRNA		HGNC:40765	ENSG00000224101	
100505642	C9orf85P2	3	3q26.33	pseudogene		HGNC:56318	ENSG00000244346	
89941	RHOT2	16	16p13.3	protein-coding	C16orf39|ARHT2|MIRO-2|MIRO2	HGNC:21169	ENSG00000140983	
100505641	FGD5-AS1	3	3p25.1	ncRNA		HGNC:40410	ENSG00000225733	
89944	GLB1L2	11	11q25	protein-coding		HGNC:25129	ENSG00000149328	
203238	CCDC171	9	9p22.3	protein-coding	C9orf93|FLJ39267|FLJ46740|Em:AL513423.1|bA778P13.1|bA536D16.1	HGNC:29828	ENSG00000164989	
83637	ZMIZ2	7	7p13	protein-coding	KIAA1886|hZIMP7|ZIMP7|DKFZp761I2123|NET27	HGNC:22229	ENSG00000122515	
83636	C19orf12	19	19q12	protein-coding	SPG43|MGC10922|DKFZP762D096|NBIA4|MPAN	HGNC:25443	ENSG00000131943	
390243	IZUMO1R	11	11q21	protein-coding	FOLR4|Folbp3|JUNO	HGNC:32565	ENSG00000183560	
102724122	RMEL3	5	5q11.2	ncRNA		HGNC:53975	ENSG00000250961	
390245	KDM4E	11	11q21	protein-coding	KDM4DL|JMJD2E|KDM5E	HGNC:37098	ENSG00000235268	
102724200	LOC102724200	21	21p12	protein-coding				
379010	RBMY2VP	Y	Yq11.223	pseudogene		HGNC:23899		
379011	RBMY2WP	Y	Yq11.223	pseudogene		HGNC:23900	ENSG00000230727	
379012	RBMY2XP	Y	Yq11.23	pseudogene		HGNC:23901	ENSG00000234399	
379013	RNF138P1	5	5q11.2	pseudogene		HGNC:30342	ENSG00000250853	
83639	TEX101	19	19q13.31	protein-coding	MGC4766|SGRG|CT131|SPATA44|TES101RP	HGNC:30722	ENSG00000131126	
83638	C11orf68	11	11q13.1	protein-coding	P5326|BLES03	HGNC:28801	ENSG00000175573	
117134598	FAM246A	22	22q11.21	protein-coding		HGNC:54844	ENSG00000286102	
388478	ENTR1P1	18	18q21.32	pseudogene	SDCCAG3L|SDCCAG3P1	HGNC:29375	ENSG00000256704	
100128384	VN1R65P	16	16p11.2	pseudogene		HGNC:37385	ENSG00000260883	
388474	RPL7AP66	18	18q12.2	pseudogene		HGNC:35682	ENSG00000175886	
117134599	LINC02886	8	8q21.13	ncRNA	RP11-697M17.1	HGNC:54867	ENSG00000253712	
26071	RTL8A	X	Xq26.3	protein-coding	FAM127B|DKFZP564B147|MAR8A|CXX1b|SIRH6	HGNC:24514	ENSG00000203950	
729025	SLC15A5	12	12p12.3	protein-coding		HGNC:33455	ENSG00000188991	
729020	RPEL1	10	10q24.33	protein-coding		HGNC:45241	ENSG00000235376	
729023	NUTM2HP	10	10q11.23	pseudogene	FAM22HP	HGNC:45017	ENSG00000232706	
100419867	ZNF101P1	10	10p12.1	pseudogene		HGNC:44940	ENSG00000237746	
651600	RPL36P16	19	19q13.2	pseudogene		HGNC:37010	ENSG00000224476	
6959	TRBV21OR9-2	9	9p13.3	pseudogene	TCRBV10O|TRBV21/OR9-2|TCRBV10S2O|TCRBV21S2	HGNC:12199	ENSG00000183938	
5728	PTEN	10	10q23.31	protein-coding	BZS|MHAM|MMAC1|PTEN1	HGNC:9588	ENSG00000171862	
100271033	RPL4P6	22	22q13.1	pseudogene		HGNC:35611	ENSG00000230071	
100271031	UBA52P5	8	8q24.13	pseudogene		HGNC:36993	ENSG00000243498	
100271030	UBA52P4	3	3p22	pseudogene		HGNC:35929	ENSG00000230807	
100271037	RPL7AP20	1	1q32.1	pseudogene		HGNC:36358	ENSG00000234981	
100271036	RPL7AP19	1	1q24.2	pseudogene		HGNC:36820	ENSG00000227777	
100271035	RPL6P26	17	17q21.31	pseudogene		HGNC:36152	ENSG00000240305	
100271034	RPL6P24	10	10p13	pseudogene		HGNC:36343	ENSG00000227474	
100271039	RPL7AP22	2	2q24.1	pseudogene		HGNC:36592	ENSG00000227331	
100271038	RPL7AP21	1	1q24.2	pseudogene		HGNC:37020	ENSG00000229757	
8034	SLC25A16	10	10q21.3	protein-coding	GDA|D10S105E|HGT.1|ML7	HGNC:10986	ENSG00000122912	
8036	SHOC2	10	10q25.2	protein-coding	KIAA0862|SOC2|SUR-8|SOC-2|SUR8	HGNC:15454	ENSG00000108061	
8031	NCOA4	10	10q11.22	protein-coding	ARA70|RFG|ELE1|PTC3|DKFZp762E1112	HGNC:7671	ENSG00000266412	
8030	CCDC6	10	10q21.2	protein-coding	TST1|D10S170|PTC|TPC|H4|PTC1	HGNC:18782	ENSG00000108091	
2694	CBLIF	11	11q12.1	protein-coding	GIF|TCN3|IFMH|INF	HGNC:4268	ENSG00000134812	
8038	ADAM12	10	10q26.2	protein-coding	MCMPMltna|MLTN	HGNC:190	ENSG00000148848	
283320	HSPD1P12	12	12p13.31	pseudogene	HSPD1-10P	HGNC:35140	ENSG00000255964	
106481226	RNU6-162P	7	7q35	pseudogene		HGNC:47125	ENSG00000252037	
100189299	TRA-AGC3-1	6	6p22.1	tRNA	TRNAA28|tRNA-Ala-AGC-3-1	HGNC:34865		
100189298	TRG-CCC1-2	1	1p36.13	tRNA	TRNAG28|tRNA-Gly-CCC-1-2	HGNC:34864		
100130519	TMEM221	19	19p13.11	protein-coding	Jiraiya	HGNC:21943	ENSG00000188051	
115482725	H2BP8	X	Xq22.1	pseudogene		HGNC:54445	ENSG00000235976	
115482724	H3P46	X	Xq24	pseudogene		HGNC:54474	ENSG00000278317	
100189293	TRF-GAA4-1	6	6p22.1	tRNA	TRNAF9|tRNA-Phe-GAA-4-1	HGNC:34859		
124296660	DTWD1P1	3	3q23	pseudogene		HGNC:56550	ENSG00000214280	
115482721	H3P29	9	9p24.3	pseudogene	p41	HGNC:54462	ENSG00000228783	
115482720	H3P25	5	5q31.2	pseudogene		HGNC:54459	ENSG00000275506	
115482723	H3P40	15	15q26.2	pseudogene	p50	HGNC:54470	ENSG00000258570	
115482722	H3P33	11	11p15.3	pseudogene	p44	HGNC:54466	ENSG00000255492	
126661	CCDC163	1	1p34.1	protein-coding	C1orf231|CCDC163P|LOC126661	HGNC:27003	ENSG00000280670	
126669	SHE	1	1q21.3	protein-coding		HGNC:27004	ENSG00000169291	
126668	TDRD10	1	1q21.3	protein-coding	DKFZp434M202	HGNC:25316	ENSG00000163239	
150368	PHETA2	22	22q13.2	protein-coding	FAM109B|DKFZp686J07229|SES2|IPIP27B	HGNC:27161	ENSG00000177096	
2692	GHRHR	7	7p14.3	protein-coding		HGNC:4266	ENSG00000106128	
150365	MEI1	22	22q13.2	protein-coding	MGC40042|SPATA38	HGNC:28613	ENSG00000167077	
259292	TAS2R46	12	12p13.2	protein-coding	T2R54	HGNC:18877	ENSG00000226761	
127534	GJB4	1	1p34.3	protein-coding	CX30.3	HGNC:4286	ENSG00000189433	
65065	NBEAL1	2	2q33.2	protein-coding	ALS2CR17|ALS2CR16|MGC164581	HGNC:20681	ENSG00000144426	
65062	TMEM237	2	2q33.1	protein-coding	ALS2CR4|JBTS14	HGNC:14432	ENSG00000155755	
259296	TAS2R50	12	12p13.2	protein-coding	T2R51	HGNC:18882	ENSG00000212126	
259295	TAS2R20	12	12p13.2	protein-coding	TAS2R49|T2R20|T2R56	HGNC:19109	ENSG00000255837	
65061	CDK15	2	2q33.1	protein-coding	ALS2CR7|PFTK2|PFTAIRE2	HGNC:14434	ENSG00000138395	
100379661	GRIK1-AS2	21	21q22.11	ncRNA	C21orf41|NCRNA00258	HGNC:1282		
106478919	RNU6-3P	X	Xq27.1	pseudogene	RNU6-3|U6-3	HGNC:34275	ENSG00000207041	
106478918	RNU6-27P	20	20p12.1	pseudogene	RNU6-27	HGNC:34271	ENSG00000251955	
100379664	RNY5P3	3	3q26.2	pseudogene		HGNC:34084		
100379667	NEK2P2	22	22q11.1	pseudogene		HGNC:37816	ENSG00000231565	
100379666	RNY5P1	1	1p34.3	pseudogene		HGNC:34082		
106478913	RNU6-5P	2	2q31.1	pseudogene	RNU6-5|U6-5	HGNC:34249	ENSG00000206965	
106478912	RNU6-41P	1	1q25.3	pseudogene	RNU6-41	HGNC:34247	ENSG00000207472	
106478911	CST12P	20	20p11.21	pseudogene	Cst|E2|Ctes4	HGNC:31920	ENSG00000226344	
106478910	LAMTOR5P1	1	1p31.3	pseudogene	HBXIPP1|HBXIPL	HGNC:31854	ENSG00000236646	
106478917	RNU6-22P	16	16q22.1	pseudogene	RNU6-22	HGNC:34266	ENSG00000207083	
106478916	RNU6-18P	15	15q13.3	pseudogene	RNU6-18	HGNC:34262	ENSG00000207257	
106478915	RNU6-11P	7	7q31.32	pseudogene	RNU6-11	HGNC:34255	ENSG00000201104	
106478914	RNU6-4P	3	3q26.33	pseudogene	RNU6-4|U6-4	HGNC:34253	ENSG00000206932	
100189129	TRE-TTC11-1	14	14q12	pseudogene	TRNAE15|tRNA-Glu-TTC-11-1	HGNC:34691		
100189128	TRA-AGC10-1	6	6p22.2	tRNA	TRNAA18|tRNA-Ala-AGC-10-1	HGNC:34690		
